,index,Unnamed: 0,tweet
14688,16317,16317,"I know it ain't good, but these hoes gon' do what they wa-wa-waaaaannnnnt."
14689,16319,16319,"Nights like this I wish, ride low in the Chevy hit the switch. In the city burning killa with a bitch"
14690,16320,16320,"years of eating and still no beard, more of mythology. RT Anna When you eat pussy it helps Yo beard grow this is s"
14691,16321,16321,I want some taco truck tacos! Brenda  her mom be having them bitches smacking.
14692,16322,16322,"Just saw someone riding a bike while wearing camo, the bitch is asking to get hit!"
14693,16323,16323,"America is like a drunken redneck flailing his fists around, raving incoherently. He's kind of funny, but also you'r ..."
14694,16324,16324,Stfu stupid bitch. God damn. Unfuckingfollow me then!!! Shit.
14695,16325,16325,Only fuck niggas would wanna continue to mess with these messy ass bitches vs. somebody who HAS been down for them all a
14696,16326,16326,"I am no longer willing to claim ""I'm just like you just queer"" as my rallying cry."
14697,16327,16327,Dumb bitches are one thing that'll never become extinct.. That's real
14698,16328,16328,"Bitch at MacDonalds say..""U look a lil devilish 2day homey""..Oh well bitch..I WOKE UP LIKE THIS-I WOKE UP LIKE THIS(Bey"
14699,16329,16329,"Saying, ""Who cares?"" comes from a privileged position. May you never experience what a queer person goes through, and may "
14700,16330,16330,"Or... Run wildcat. Let Romo run that deep post, and have Murray bomb that bitch to Tony "
14701,16331,16331,I feel bad for these young girls that are already hoes.
14702,16332,16332,"Man, how you ""shittin"" on all these hoes when you're only cute with make up on ?"
14703,16333,16333,all these damn bitches on my phone line
14704,16334,16334,Irene so the ball did roll down the slope  found a natural spot Irene defending brother  the scumbag Irene 
14705,16336,16336,Alejandro YESSSS bitch
14706,16337,16337,Tell your bitch that I'm that nigga now
14707,16338,16338,Lebron your still a bitch you suck nigger hope you die
14708,16339,16339,Brian trash eating trash
14709,16340,16340,Lol I'm litetally just a walking trash can
14710,16341,16341,"""mom ive had it. im dropping out""

""excuse me""

""im done with fake bitches. the hw. all of it. done""

""ur in 2nd grad"
14711,16342,16342,If you posted a thunder buddy status yesterday slap yourselfyour a basic bitch*
14712,16343,16343,Finna punch all these bitches in front of me das my girl
14713,16344,16344,Its kinda pathetic how these bitches on BGC be 21+  be acting so childish af
14714,16345,16345,Jordan wearing bitches need to grow tf up
14715,16346,16346,Tiny.... girl. Can't trust a bitch named Tameka no way.
14716,16347,16347,"You and yo bitch break up and she start ""lol"" at another nigga, she gone for good bruh."
14717,16349,16349, a bitch that don't like you always gone think you ugly. 
14718,16350,16350,This bitch jus blew my high and I was off all of these drugssss
14719,16351,16351,"If you let your girl get disrespected and you don't do nothing, you should of been born a bitch cuz only bitch niggas le"
14720,16352,16352,Darla her face so damn flawless.. I know her pussy taste like peaches and all my life goals lmfaooooooo
14721,16353,16353,"does being on my dick make any of yall hoes feel relevant ? if so , re evaluate your WHOLE life .. thanks"
14722,16354,16354,Evelyn pussies
14723,16355,16355,"do i have time for these hoes ?

 no no no
 no no
 no \_ no
 no no
 "
14724,16356,16356,"""One man's trash is another man's treasure""...perfectly explains strippers with daddy issues."
14725,16357,16357,Fuking bitches that don't move when you say excuse me is what's wrong in this world.
14726,16358,16358,bitch we them boys
14727,16359,16359,"Contrary to belief, us queers dont go around looking for things to be offended about. Its just you cisheteros say the darne"
14728,16362,16362,"most teachers abuse their position, there's teaching with discipline and there's being a cunt, most are cunts"
14729,16363,16363,walk like a big bitch now.
14730,16364,16364,some niggas act like straight up bitches
14731,16365,16365,If you're gonna smoke weed then do you but alcohol is just stupid you faggots are getting more stupid drinking it
14732,16366,16366,Yall hoes be looking so bad in your avi's then I look at the rest of your pics and U ugly as shit
14733,16367,16367,I feel like the main reason bitches still have stank pus in 2014 is because they genuinely don't know how to wash it prope
14734,16368,16368,"""Drop that bitch"" -Everett on the atomic bomb"
14735,16369,16369,"Why everybody sayin I don't listen ""u don't bitch u gone learn one day"
14736,16370,16370,"Ayy fag , you still having your party tonight ?! Virginia "
14737,16373,16373,"the older i get the less i give a fuck  , beef  ? bitch please  loosing friends? bitch bye  drama ? ill pass "
14738,16374,16374,Retweet if ur dick will choke a bitch 
14739,16375,16375,bitches 
14740,16376,16376,John lol have u seen when ike and his kindergarten teacher start having a sexual relationship
14741,16378,16378,"""You fat"" 

""Nigga so is this pussy since we statin facts"" "
14742,16380,16380,"*spits out animal cracker*
This doesn't even taste like hippo."
14743,16381,16381,I took the hoe to burger king
14744,16382,16382,"Larry why you hurt my feelings 

Jk 3phone you pull all the hoes wit the nice weaves"
14745,16383,16383,"it's always anime faggots that got some shit to say lmao, you in love with some damn cartoons lol fuckin nerds"
14746,16384,16384,you're a retard Floyd 
14747,16389,16389,"Main bitches saying ""I hate a 'send me a pic' ass nigga"" be answering every single one of DJ Rice-a-Roni's request"
14748,16390,16390,Jacqueline keep your avi hoe
14749,16391,16391,How you fuck for cash but you not a hoe?
14750,16393,16393,Jordan Jordan shut up bitch everyone's perfect the way they are.
14751,16394,16394,"Dude does his girlfriend's mom, trashes her wedding. Mopes to folk rock. #explainafilmplotbadly"
14752,16396,16396,Bagging thot bitches  giving 'em head? Ew nigga you nasty  you're better off dead.
14753,16397,16397,I got all these hoes starin when I walk thru
14754,16398,16398,can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.
14755,16399,16399,You hoes ain't got no manners.
14756,16400,16400,"my self esteem has two levels:

 i'm a worthless piece of shit who deserves no love 
 
 bow down before me bitches i am you"
14757,16401,16401,I'm never playing flappy bird again ever fuck that game 
14758,16402,16402,"""S/O to _____ showing LOVE"".... Bitch kill yoself"
14759,16403,16403,U hoes are super basic that give S/Os to ppl liking yall IG pics..
14760,16404,16404,U lookin for a boss? Go get a job bitch
14761,16405,16405,Its unexplainable how booty and fucking ass these bitches be. They live to be funny.
14762,16406,16406,"Them trick niggas splurge on the pussy, yo
You give me one day, I'll purge on that pussy yoooo"
14763,16407,16407,"Now the title bitch doesn't apply to all women, but all women have a lil bitch in em"
14764,16408,16408,There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a probl
14765,16410,16410,What do y'all co
14766,16411,16411,Run up on a nigga get to squeezing hoe hahaa
14767,16412,16412,Yo this freezing cold shit so Lel n for the birds it crazy
14768,16413,16413,Yu take this money we gon throw a party on that pussy
14769,16414,16414,Y'all some bitches Justin 
14770,16415,16415,Damn I fuck bitches I guess
14771,16416,16416,Sinclair hoes don't care how fat they are. They all still wear yoga pants and belly shirts....
14772,16417,16417,Deanne lmao i have morals negro. unlike you
14773,16419,16419,"James bet nigger, I'm waiting for the car keys"
14774,16420,16420,If she called me ugly and started pushin me around. I'd run like a mother fucking pussy screaming for my mom to help htt
14775,16421,16421,"Love really is blind, stupid cunt of a feeling."
14776,16422,16422,Wtf is boy pussy ? Lmao you atl nigga sick
14777,16423,16423,Spike Lee is one of those [wealthy] people he bitches about that's causing gentrification.
14778,16424,16424,What an inconsiderate bitch
14779,16425,16425,Y'all claim you want a good  loyal girl but keep messing with hoes like I'm confused
14780,16427,16427,"In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots."
14781,16428,16428,Instead of worry bout who that bitch fucking why don't you get you some money
14782,16429,16429,all bitches wanna do is beef over niggas  grow tf up a get ya priorities straight 
14783,16430,16430,I don't like bitch niggaz and they don't like me  #Boss up
14784,16431,16431,I would never trip over a bitch that aint mine  niggas clowns man
14785,16433,16433,Monique Monique well now I'm crying like a little bitch
14786,16434,16434,What a bitch.
14787,16435,16435,Jessica  rolling deep af  I even got bitches running after me 
14788,16436,16436,Patricia  naw bruh member when you said that it was your snow -.- and your bitches  that's my cake 
14789,16437,16437,Bitches ain't shit hoes ain't neither
14790,16438,16438,"Good girls take 4-12 months before they move on.. only hoes jump from nigga to nigga.. don't argue with me, this is scien"
14791,16439,16439,"don't mention a bitch from your past to me. first of all, i don't give a fuck. second of all, i don't care. and third, i "
14792,16440,16440,you got niggas  I got bitches 
14793,16441,16441,Spineless bitches in backless dressess
14794,16442,16442,"Nothing wrong with Black girls having high dick standards, our pussy bomb nigga!"
14795,16445,16445,I'll naturally slap the shit outa oomf that bitch talk to much.
14796,16446,16446,These hoes ain loyal
14797,16447,16447,"What kind of world do we live in, where bitches are getting surgery to make their butts BIGGER!? Since when do women want a"
14798,16448,16448,"""Nicki Minaj ass so fake."" -a bitch walking around w/ weave"
14799,16449,16449,I eat pineapples everyday they so good 
14800,16450,16450,"to u bitches who have upside down default pictures, die. nobody has time to flip they phone around to see if u even uglier"
14801,16451,16451,California Chrome bitches!!!!!!!!
14802,16452,16452,I probably am mentally retarded
14803,16453,16453,"I love when Karyn say ""bitch I'm me"" "
14804,16454,16454,Weed ain't a drug! Its a fucking herb bitch!
14805,16455,16455,wow well aren't you just a fucking cunt :)
14806,16456,16456,"im not finna beg a nigga to fwm, nor will I beg a bitch to be my ""friend""  fuck y'all thought?"
14807,16458,16458,i've read the hunger games 12 times i am trash
14808,16459,16459,"Playstation is trash. Xbox is better 
ya titties trash"
14809,16461,16461,"I'm like the bat signal, but for crazy bitches"
14810,16462,16462,Patricia my sincerest apologies my main bitch chocolate dipped cinnamon apple
14811,16463,16463,Trying to download iOS 8 but my phones a bitch
14812,16464,16464,"""I bet he ain't got no hoes though."""
14813,16465,16465,Austin Mahone is making bitches horny right now...
14814,16466,16466,Some men say theyre afraid of having daughters bc they dont want them to turn into hoes or w/e.
14815,16467,16467,Play pussy get fucked
14816,16468,16468,Y these niggas on this hoe shit
14817,16469,16469,I'm too pretty for this  . Yall lil bitches can have the petty shit  .
14818,16470,16470,Now you just reminded me why I hate you. #bitch #cantstandyou
14819,16471,16471,Some people are handed a bar of gold and all they can do is bitch about how heavy it is.
14820,16473,16473,Miserable bitches talk the most shit 
14821,16474,16474,"Can't spell slut without u, bitch."
14822,16475,16475,wait.. why do niggas get to fw they exe's friend but when girls fw her exes friend she a hoe? lol
14823,16476,16476,"(she)s 
bro(was)ken
bec(a)use
s(side)he
beli(hoe)ved"
